0,2014,TOYOTA,HIGHLANDER,"$16,995 ","143,521 miles"
1,2014,CHEVROLET,TAHOE,"$16,995 ","68,299 miles"
0,2006,HONDA,ELEMENT,"$28,776 ","144,394 miles"
0,2017,BMW,X3,"$28,776 ","6,090 miles"
0,2015,TOYOTA,HIGHLANDER,"$19,980 ","25,140 miles"
0,2015,TOYOTA,RAV4 LIMITED,"$19,980 ","22,682 miles"
0,2015,TOYOTA,RAV4 LIMITED,"$32,655 ","32,490 miles"
0,2017,BMW,X3,"$32,655 ","2,584 miles"
0,2015,DODGE,JOURNEY,"$7,999 ","40,074 miles"
0,2017,HYUNDAI,SANTA FE,"$7,999 ","6,877 miles"
0,2017,MERCEDES-BENZ,GLS 450,"$36,888 ","1,590 miles"
0,2010,JEEP,GRAND CHEROKEE,"$13,082 ","83,920 miles"
0,2017,JEEP,CHEROKEE,"$13,082 ","13,372 miles"
0,2015,GMC,YUKON,"$24,991 ","89,933 miles"
0,2014,TOYOTA,RAV4,"$24,991 ","21,676 miles"
0,2017,NISSAN,ROGUE,"$33,995 ","16,785 miles"
0,2014,JEEP,GRAND CHEROKEE LIMITED,"$33,995 ","60,430 miles"
1,2017,ACURA,MDX,"$19,992 ","4,197 miles"
1,2015,ACURA,MDX,"$19,992 ","30,885 miles"
0,2014,VOLKSWAGEN,TIGUAN,"$25,495 ","20,137 miles"
0,2009,MERCEDES-BENZ,M-CLASS ML 350,"$22,880 ","131,183 miles"
0,2015,SUBARU,FORESTER 2.5I,"$22,880 ","33,050 miles"
0,2013,DODGE,DURANGO,"$44,660 ","38,847 miles"
0,2016,TOYOTA,HIGHLANDER,"$44,660 ","15,128 miles"
0,2016,FORD,EDGE,"$34,500 ","48,149 miles"
0,2014,JEEP,PATRIOT,"$16,197 ","25,242 miles"
0,2014,HONDA,CR-V,"$16,197 ","33,450 miles"
0,2017,DODGE,JOURNEY,"$15,995 ","11,157 miles"
0,2014,JEEP,GRAND CHEROKEE,"$15,995 ","29,614 miles"
1,2017,BMW,X6,"$21,991 ","6,209 miles"
0,2012,MERCEDES-BENZ,R-CLASS R 350,"$21,991 ","72,212 miles"
1,2014,HONDA,CR-V,"$25,495 ","36,821 miles"
0,2012,JEEP,GRAND CHEROKEE,"$25,495 ","80,691 miles"
0,2008,HUMMER,H3,"$69,888 ","97,989 miles"
0,2016,MAZDA,CX-5,"$69,888 ","16,249 miles"
0,2015,JEEP,WRANGLER,"$17,990 ","30,000 miles"
1,2016,HONDA,CR-V,"$17,990 ","16,766 miles"
0,2014,HONDA,CR-V,"$15,588 ","48,403 miles"
1,2017,DODGE,DURANGO,"$15,588 ","12,521 miles"
0,2017,MERCEDES-BENZ,GLE 350,"$19,988 ","9,405 miles"
0,2008,TOYOTA,4RUNNER,"$11,995 ","128,101 miles"
1,2015,BMW,X3,"$11,995 ","17,247 miles"
0,2017,CADILLAC,ESCALADE,"$31,988 ","8,818 miles"
1,2015,ACURA,MDX ADVANCE,"$33,970 ","43,571 miles"
0,2013,CHEVROLET,TRAVERSE LT,"$33,970 ","64,431 miles"
0,2016,NISSAN,PATHFINDER,"$69,900 ","25,373 miles"
0,2015,SUBARU,FORESTER 2.5I,"$69,900 ","34,725 miles"
0,2014,LAND,ROVER RANGE ROVER EVOQUE,"$36,580 ","24,274 miles"
1,2015,CHEVROLET,TRAVERSE LT,"$36,580 ","31,127 miles"
0,2012,CHEVROLET,TAHOE,"$20,992 ","74,169 miles"
0,2014,JEEP,GRAND CHEROKEE,"$20,992 ","54,503 miles"
0,2014,NISSAN,JUKE NISMO,"$29,095 ","48,793 miles"
0,2015,JEEP,GRAND CHEROKEE LIMITED,"$29,095 ","36,300 miles"
0,2015,NISSAN,ROGUE SELECT,"$18,999 ","26,413 miles"
1,2015,MERCEDES-BENZ,GLA 250,"$30,750 ","40,977 miles"
0,2014,TOYOTA,RAV4,"$30,750 ","40,813 miles"
0,2014,GMC,TERRAIN,"$16,995 ","36,907 miles"
0,2014,MERCEDES-BENZ,GL-CLASS GL 550,"$16,995 ","48,185 miles"
0,2015,FORD,EXPLORER,"$23,995 ","40,218 miles"
1,2015,ACURA,RDX,"$23,995 ","45,525 miles"
0,2015,TOYOTA,HIGHLANDER LE,"$51,991 ","32,982 miles"
1,2014,MAZDA,CX-5 GRAND,"$51,991 ","56,874 miles"
0,2011,JEEP,LIBERTY,"$26,995 ","60,727 miles"
0,2017,NISSAN,JUKE,"$26,995 ","7,307 miles"
0,2013,BMW,X6,"$27,580 ","73,997 miles"
1,2014,BMW,X3,"$27,992 ","47,707 miles"
0,2016,VOLVO,XC90 T6,"$27,992 ","11,515 miles"
0,2015,TOYOTA,RAV4 LIMITED,"$17,900 ","47,634 miles"
0,2017,CHEVROLET,TRAX,"$17,551 ","15,882 miles"
0,2016,NISSAN,ROGUE,"$17,551 ","31,002 miles"
0,2016,SUBARU,FORESTER,"$16,888 ","10,590 miles"
0,2015,KIA,SORENTO,"$16,888 ","12,477 miles"
0,2012,NISSAN,XTERRA,"$18,999 ","72,462 miles"
0,2012,NISSAN,ROGUE,"$18,999 ","53,922 miles"
0,2014,MERCEDES-BENZ,G-CLASS AMG G 63,"$25,995 ","45,001 miles"
0,2014,JEEP,CHEROKEE,"$17,995 ","29,889 miles"
0,2015,BMW,X4,"$10,995 ","22,913 miles"
0,2015,JEEP,WRANGLER UNLIMITED,"$10,995 ","17,900 miles"
0,2012,BMW,X6,"$7,995 ","53,390 miles"
0,2011,TOYOTA,RAV4,"$7,995 ","26,016 miles"
0,2007,HONDA,ELEMENT,"$99,000 ","154,186 miles"
0,2011,JEEP,GRAND CHEROKEE,"$19,488 ","51,981 miles"
0,2010,TOYOTA,HIGHLANDER,"$19,488 ","112,005 miles"
0,2015,HONDA,PILOT,"$10,995 ","42,360 miles"
0,2014,SUBARU,XV CROSSTREK,"$10,995 ","34,370 miles"
0,2014,JEEP,CHEROKEE,"$26,890 ","42,385 miles"
1,2015,LEXUS,RX,"$26,890 ","26,116 miles"
1,2014,BMW,X5,"$18,880 ","48,424 miles"
0,2015,NISSAN,ROGUE,"$18,880 ","24,445 miles"
0,2015,NISSAN,ARMADA PLATINUM,"$21,574 ","17,164 miles"
0,2015,JEEP,COMPASS,"$21,574 ","31,321 miles"
0,2011,HONDA,PILOT,"$33,998 ","125,501 miles"
0,2010,SUBARU,FORESTER,"$33,998 ","128,457 miles"
0,2015,JEEP,CHEROKEE,"$41,888 ","89,979 miles"
0,2013,FORD,FLEX,"$41,888 ","67,086 miles"
0,2014,JEEP,GRAND CHEROKEE LIMITED,"$24,985 ","102,681 miles"
0,2011,HYUNDAI,SANTA FE,"$10,980 ","79,436 miles"
0,2014,JEEP,PATRIOT,"$10,980 ","26,693 miles"
0,2017,BUICK,ENCLAVE LEATHER,"$14,995 ","22,667 miles"
0,2013,TOYOTA,RAV4,"$14,995 ","31,760 miles"
0,2011,HONDA,PILOT,"$29,990 ","96,226 miles"
0,2012,VOLKSWAGEN,TOUAREG,"$29,990 ","88,605 miles"
0,2016,NISSAN,PATHFINDER,"$17,500 ","12,453 miles"
0,2015,JEEP,WRANGLER UNLIMITED,"$17,500 ","30,201 miles"
1,2016,LAND,ROVER RANGE ROVER EVOQUE,"$14,995 ","27,305 miles"
0,2016,NISSAN,MURANO,"$14,995 ","33,545 miles"
0,2015,TOYOTA,HIGHLANDER,"$16,990 ","33,749 miles"
0,2015,SUBARU,FORESTER 2.5I,"$16,990 ","50,973 miles"
0,2013,MITSUBISHI,OUTLANDER SPORT,"$27,495 ","43,935 miles"
0,2015,JEEP,WRANGLER UNLIMITED,"$27,495 ","38,573 miles"
1,2015,MINI,COOPER COUNTRYMAN,"$28,991 ","19,213 miles"
0,2017,BMW,X1,"$39,890 ","4,286 miles"
0,2014,JEEP,CHEROKEE,"$39,890 ","30,628 miles"
0,2017,JEEP,PATRIOT,"$22,995 ",49 miles
0,2014,SUBARU,XV CROSSTREK,"$22,995 ","31,540 miles"
0,2014,JEEP,GRAND CHEROKEE,"$16,991 ","39,989 miles"
0,2011,HONDA,CR-V,"$16,991 ","67,486 miles"
0,2008,HYUNDAI,SANTA FE LIMITED,"$18,843 ","153,339 miles"
0,2016,FORD,ESCAPE,"$18,843 ","26,298 miles"
0,2015,NISSAN,ROGUE,"$29,551 ","44,042 miles"
0,2014,NISSAN,ROGUE,"$29,551 ","37,823 miles"
0,2015,NISSAN,ROGUE,"$14,988 ","31,853 miles"
1,2015,NISSAN,ROGUE,"$14,988 ","36,273 miles"
0,2010,JEEP,WRANGLER,"$8,995 ","86,258 miles"
0,2014,NISSAN,MURANO,"$8,995 ","28,970 miles"
0,2011,MERCEDES-BENZ,GL-CLASS GL 450,"$21,995 ","87,248 miles"
0,2016,FIAT,500X,"$13,488 ","37,799 miles"
0,2015,NISSAN,JUKE,"$13,488 ","25,055 miles"
0,2014,JEEP,GRAND CHEROKEE,"$16,995 ","33,562 miles"
0,2011,CHEVROLET,TAHOE,"$16,995 ","131,528 miles"
0,2013,NISSAN,ROGUE,"$28,992 ","16,666 miles"
0,2015,NISSAN,JUKE,"$28,992 ","57,489 miles"
0,2014,JEEP,GRAND CHEROKEE LIMITED,"$20,995 ","46,594 miles"
0,2015,SUBARU,FORESTER,"$20,995 ","30,966 miles"
0,2014,NISSAN,MURANO,"$16,495 ","35,792 miles"
1,2015,ACURA,MDX,"$16,495 ","34,550 miles"
0,2015,JEEP,GRAND CHEROKEE,"$15,992 ","49,628 miles"
1,2016,NISSAN,ROGUE,"$15,992 ","22,736 miles"
0,2013,BMW,X5,"$26,877 ","59,659 miles"
0,2013,TOYOTA,HIGHLANDER,"$26,877 ","74,460 miles"
0,2010,HONDA,ACCORD CROSSTOUR,"$17,980 ","96,997 miles"
0,2016,NISSAN,ROGUE,"$48,490 ","23,249 miles"
0,2016,BUICK,ENCLAVE LEATHER,"$20,495 ","35,561 miles"
0,2016,BMW,X6,"$20,495 ","17,079 miles"
0,2015,JEEP,WRANGLER UNLIMITED,"$28,992 ","21,791 miles"
0,2015,BMW,X6,"$28,992 ","12,220 miles"
0,2016,MAZDA,CX-5 GRAND,"$47,795 ","36,180 miles"
0,2017,BMW,X1,"$47,795 ","2,640 miles"
0,2013,LEXUS,LX,"$32,992 ","51,218 miles"
0,2015,SUBARU,FORESTER 2.5I,"$32,992 ","45,415 miles"
0,2015,CADILLAC,ESCALADE ESV,"$53,210 ","31,234 miles"
1,2014,JEEP,GRAND CHEROKEE LIMITED,"$53,210 ","58,352 miles"
0,2012,TOYOTA,HIGHLANDER,"$23,974 ","69,549 miles"
0,2016,JEEP,CHEROKEE LIMITED,"$23,974 ","23,925 miles"
0,2012,NISSAN,ROGUE,"$39,888 ","73,225 miles"
0,2005,LAND,ROVER LR3,"$6,775 ","113,829 miles"
0,2012,JEEP,GRAND CHEROKEE,"$6,775 ","74,259 miles"
0,2017,DODGE,DURANGO,"$17,655 ","2,305 miles"
0,2017,MERCEDES-BENZ,GLE 350,"$36,680 ","3,958 miles"
1,2017,LAND,ROVER RANGE ROVER EVOQUE SE,"$36,680 ","5,321 miles"
0,2014,LEXUS,GX 460,"$36,991 ","31,993 miles"
0,2015,JEEP,CHEROKEE,"$36,991 ","32,604 miles"
0,2014,JEEP,CHEROKEE LIMITED,"$61,086 ","54,026 miles"
0,2012,NISSAN,PATHFINDER,"$42,300 ","77,822 miles"
0,2015,JEEP,WRANGLER UNLIMITED,"$42,300 ","50,489 miles"
1,2015,MAZDA,CX-5,"$36,897 ","25,989 miles"
0,2015,NISSAN,ROGUE,"$36,897 ","17,485 miles"
0,2014,JEEP,GRAND CHEROKEE,"$25,992 ","50,669 miles"
1,2014,HONDA,CR-V,"$16,899 ","40,364 miles"
1,2017,ACURA,MDX,"$16,899 ","5,122 miles"
0,2014,NISSAN,PATHFINDER,"$41,800 ","53,271 miles"
0,2015,MAZDA,CX-5,"$26,995 ","38,169 miles"
0,2014,HYUNDAI,SANTA FE,"$26,995 ","67,710 miles"
0,2014,NISSAN,ROGUE SELECT,"$20,095 ","28,891 miles"
0,2017,MERCEDES-BENZ,GLE 350,"$15,991 ","3,833 miles"
0,2015,NISSAN,ROGUE,"$15,991 ","33,138 miles"
0,2015,SUBARU,FORESTER 2.5I,"$16,488 ","18,433 miles"
0,2016,TOYOTA,HIGHLANDER LE,"$16,488 ","12,346 miles"
1,2014,HONDA,CR-V,"$28,970 ","18,311 miles"
0,2015,NISSAN,ROGUE,"$28,970 ","24,013 miles"
0,2015,LEXUS,GX 460,"$14,223 ","34,898 miles"
1,2017,BMW,X3,"$45,980 ","4,498 miles"
1,2014,NISSAN,ROGUE,"$45,980 ","41,431 miles"
0,2016,KIA,SPORTAGE,"$16,880 ","9,981 miles"
0,2015,SUBARU,FORESTER 2.5I,"$16,880 ","22,865 miles"
0,2010,TOYOTA,RAV4 LIMITED,"$17,827 ","43,694 miles"
0,2015,JEEP,GRAND CHEROKEE,"$17,827 ","45,368 miles"
0,2014,NISSAN,PATHFINDER,"$22,995 ","36,301 miles"
1,2015,LEXUS,RX 350,"$14,995 ","31,498 miles"
1,2016,FORD,EXPEDITION EL,"$14,995 ","35,650 miles"
0,2017,CHEVROLET,EQUINOX,"$28,422 ","33,403 miles"
0,2015,CHEVROLET,TAHOE,"$28,422 ","50,523 miles"
1,2014,HONDA,CR-V,"$29,441 ","41,993 miles"
0,2016,NISSAN,ROGUE,"$29,441 ","11,565 miles"
0,2013,MERCEDES-BENZ,GL-CLASS GL 550,"$18,495 ","30,053 miles"
0,2015,TOYOTA,RAV4,"$17,653 ","17,492 miles"
0,2017,GMC,YUKON,"$17,653 ","23,973 miles"
1,2014,MAZDA,CX-9,"$42,990 ","41,904 miles"
0,2014,NISSAN,ROGUE,"$42,990 ","24,475 miles"
0,2016,FORD,EDGE,"$20,974 ","51,708 miles"
0,2014,JEEP,WRANGLER UNLIMITED,"$20,974 ","30,571 miles"
1,2016,LEXUS,GX 460,"$19,995 ","9,141 miles"
0,2016,SUBARU,CROSSTREK,"$19,995 ","11,955 miles"
0,2017,JEEP,CHEROKEE,"$23,461 ","31,630 miles"
1,2015,BMW,X5,"$23,461 ","35,983 miles"
0,2015,JEEP,WRANGLER UNLIMITED,"$26,991 ","32,649 miles"
1,2014,HONDA,CR-V,"$26,991 ","33,929 miles"
0,2014,TOYOTA,RAV4,"$47,495 ","41,548 miles"
1,2017,BMW,X3,"$47,495 ","6,967 miles"
0,2011,HYUNDAI,SANTA FE,"$22,980 ","99,172 miles"
1,2015,BMW,X6,"$57,995 ","31,505 miles"
1,2016,NISSAN,PATHFINDER,"$15,991 ","34,924 miles"
0,2013,HONDA,PILOT,"$15,991 ","90,919 miles"
0,2014,GMC,TERRAIN,"$25,985 ","44,694 miles"
1,2015,NISSAN,ROGUE,"$25,985 ","36,728 miles"
1,2017,ACURA,MDX,"$17,813 ","5,145 miles"
0,2012,JEEP,LIBERTY,"$17,813 ","79,167 miles"
0,2016,JEEP,PATRIOT,"$24,980 ","48,901 miles"
1,2016,MAZDA,CX-5 GRAND,"$24,980 ","36,128 miles"
0,2014,NISSAN,ROGUE SELECT,"$17,980 ","23,403 miles"
0,2017,NISSAN,PATHFINDER,"$17,980 ","10,814 miles"
0,2014,NISSAN,ROGUE,"$41,700 ","19,823 miles"
0,2005,LEXUS,RX,"$41,700 ","83,179 miles"
1,2017,LAND,ROVER DISCOVERY SPORT,"$12,488 ","7,452 miles"
0,2016,SUBARU,FORESTER 2.5I,"$22,999 ","26,948 miles"
0,2013,LEXUS,RX,"$22,999 ","61,919 miles"
1,2016,MAZDA,CX-5 GRAND,"$24,995 ","4,148 miles"
0,2017,JEEP,GRAND CHEROKEE,"$24,995 ","11,675 miles"
0,2016,NISSAN,ROGUE,"$25,900 ","19,808 miles"
1,2015,BMW,X4,"$25,900 ","31,008 miles"
1,2015,VOLKSWAGEN,TIGUAN,"$41,000 ","26,293 miles"
0,2015,JEEP,GRAND CHEROKEE LIMITED,"$41,000 ","38,155 miles"
0,2013,VOLKSWAGEN,TIGUAN,"$14,590 ","46,607 miles"
1,2013,HYUNDAI,TUCSON LIMITED,"$14,590 ","34,204 miles"
0,2016,LEXUS,GX,"$35,999 ","15,175 miles"
0,2015,KIA,SORENTO,"$35,999 ","27,177 miles"
0,2016,MERCEDES-BENZ,GLE 400,"$16,999 ","4,724 miles"
0,2015,NISSAN,ROGUE,"$16,999 ","22,344 miles"
1,2015,BMW,X5,"$41,888 ","45,124 miles"
0,2017,DODGE,DURANGO,"$41,888 ","11,562 miles"
0,2017,BMW,X1,"$46,991 ","6,586 miles"
0,2008,NISSAN,ROGUE,"$46,991 ","75,162 miles"
0,2015,DODGE,DURANGO,"$41,495 ","22,257 miles"
0,2014,LAND,ROVER RANGE ROVER SPORT,"$41,495 ","49,333 miles"
0,2015,HONDA,PILOT,"$8,988 ","22,089 miles"
0,2013,MAZDA,CX-5,"$8,988 ","68,740 miles"
0,2017,MERCEDES-BENZ,GLS 450,"$30,991 ","7,395 miles"
1,2017,ACURA,MDX,"$30,991 ","4,685 miles"
0,2015,NISSAN,ROGUE,"$46,900 ","28,947 miles"
0,2015,NISSAN,ARMADA PLATINUM,"$46,900 ","23,119 miles"
1,2014,HONDA,CR-V,"$26,995 ","51,325 miles"
0,2017,TOYOTA,4RUNNER LIMITED,"$26,995 ","15,276 miles"
0,2006,GMC,ENVOY XL,"$12,888 ","109,899 miles"
0,2012,TOYOTA,FJ,"$25,988 ","74,668 miles"
0,2015,NISSAN,MURANO,"$25,988 ","19,712 miles"
0,2016,CADILLAC,ESCALADE,"$27,633 ","17,145 miles"
0,2011,HYUNDAI,TUCSON,"$27,633 ","96,909 miles"
1,2015,HONDA,CR-V,"$71,888 ","39,337 miles"
0,2012,CHEVROLET,TRAVERSE LT,"$71,888 ","107,506 miles"
0,2007,CHEVROLET,TRAILBLAZER,"$9,999 ","153,860 miles"
0,2016,JEEP,GRAND CHEROKEE,"$9,999 ","15,061 miles"
0,2016,NISSAN,ROGUE,"$17,497 ","34,887 miles"
1,2015,BMW,X3,"$11,988 ","21,225 miles"
1,2017,BMW,X1,"$11,988 ","6,176 miles"
1,2015,LEXUS,GX 460,"$4,295 ","35,066 miles"
1,2015,ACURA,RDX,"$4,295 ","31,340 miles"
0,2013,MERCEDES-BENZ,GL-CLASS GL 450,"$32,991 ","64,918 miles"
0,2014,SUBARU,XV CROSSTREK,"$16,980 ","32,863 miles"
1,2017,BMW,X5,"$16,980 ","10,230 miles"
0,2014,GMC,ACADIA,"$69,999 ","60,117 miles"
0,2016,JEEP,CHEROKEE,"$26,790 ","7,921 miles"
0,2015,JEEP,WRANGLER UNLIMITED,"$26,790 ","26,656 miles"
0,2011,SUBARU,FORESTER 2.5X,"$24,990 ","50,600 miles"
0,2015,NISSAN,ROGUE,"$24,990 ","81,954 miles"
0,2013,FORD,EXPLORER,"$18,995 ","48,839 miles"
0,2017,BMW,X3,"$18,995 ","6,085 miles"
1,2017,LAND,ROVER RANGE ROVER EVOQUE,"$24,995 ",50 miles
1,2016,MAZDA,CX-5 GRAND,"$24,995 ","10,187 miles"
0,2014,NISSAN,ROGUE,"$13,886 ","36,107 miles"
0,2015,MAZDA,CX-5,"$13,886 ","41,565 miles"
0,2016,JEEP,PATRIOT,"$12,980 ","21,196 miles"
0,2013,HONDA,CR-V,"$18,896 ","20,096 miles"
0,2016,FORD,ESCAPE,"$18,896 ","31,125 miles"
0,2012,HYUNDAI,VERACRUZ LIMITED,"$19,489 ","59,277 miles"
0,2012,NISSAN,ROGUE,"$19,489 ","86,351 miles"
1,2016,LAND,ROVER RANGE ROVER SPORT,"$14,588 ","19,890 miles"
1,2015,ACURA,MDX,"$14,588 ","21,614 miles"
0,2014,FORD,EXPLORER,"$15,995 ","79,287 miles"
1,2015,ACURA,MDX,"$15,995 ","28,665 miles"
0,2015,SUBARU,XV CROSSTREK,"$61,900 ","47,730 miles"
0,2017,AUDI,Q3 PREMIUM,"$61,900 ","10,213 miles"
0,2017,MERCEDES-BENZ,GLE 350,"$36,400 ","5,804 miles"
1,2015,PORSCHE,MACAN,"$36,400 ","40,120 miles"
1,2015,PORSCHE,MACAN,"$18,999 ","39,258 miles"
0,2015,BMW,X5,"$18,999 ","42,780 miles"
0,2015,NISSAN,ROGUE,"$34,400 ","40,554 miles"
1,2017,JEEP,COMPASS,"$12,995 ","13,232 miles"
0,2014,NISSAN,JUKE,"$18,988 ","47,338 miles"
0,2011,JEEP,WRANGLER UNLIMITED,"$10,995 ","36,240 miles"
0,2015,AUDI,Q5,"$10,995 ","28,703 miles"
1,2016,MAZDA,CX-5 GRAND,"$28,568 ","30,684 miles"
0,2017,MERCEDES-BENZ,GLA 250,"$28,568 ","17,379 miles"
0,2013,BMW,X3,"$30,991 ","91,376 miles"
0,2013,JEEP,WRANGLER UNLIMITED FREEDOM,"$30,991 ","46,400 miles"
0,2015,DODGE,DURANGO,"$31,000 ","70,846 miles"
0,2015,JEEP,CHEROKEE LIMITED,"$31,000 ","33,459 miles"
0,2012,HYUNDAI,SANTA FE LIMITED,"$24,500 ","115,820 miles"
1,2016,ACURA,MDX,"$24,500 ","19,525 miles"
0,2013,JEEP,GRAND CHEROKEE LIMITED,"$22,991 ","30,300 miles"
0,2015,MAZDA,CX-5 GRAND,"$22,991 ","30,244 miles"
0,2008,FORD,EDGE,"$17,995 ","95,108 miles"
0,2014,SUBARU,FORESTER,"$17,995 ","63,722 miles"
0,2014,TOYOTA,RAV4,"$9,495 ","40,451 miles"
0,2013,JEEP,GRAND CHEROKEE LIMITED,"$9,495 ","38,318 miles"
0,2015,CHEVROLET,EQUINOX LT,"$15,513 ","32,462 miles"
0,2014,NISSAN,JUKE,"$15,513 ","38,212 miles"
0,2015,NISSAN,ROGUE,"$19,992 ","15,327 miles"
1,2015,MAZDA,CX-5 GRAND,"$19,992 ","36,387 miles"
0,2015,NISSAN,ROGUE SELECT,"$25,991 ","18,087 miles"
0,2015,NISSAN,ROGUE,"$25,991 ","41,443 miles"
0,2011,FORD,EDGE,"$21,900 ","57,958 miles"
0,2013,DODGE,DURANGO,"$21,900 ","95,350 miles"
1,2016,CHEVROLET,EQUINOX,"$15,995 ","41,573 miles"
1,2014,HONDA,CR-V,"$18,380 ","36,944 miles"
0,2009,BMW,X5,"$18,380 ","93,090 miles"
0,2016,JEEP,CHEROKEE,"$19,595 ","34,092 miles"
0,2015,NISSAN,ROGUE,"$17,981 ","23,348 miles"
0,2015,FORD,EXPLORER,"$17,981 ","45,489 miles"
0,2015,JEEP,COMPASS,"$34,980 ","35,862 miles"
0,2014,GMC,ACADIA,"$34,980 ","63,208 miles"
0,2015,SUBARU,FORESTER,"$16,995 ","55,169 miles"
1,2015,JEEP,GRAND CHEROKEE,"$16,995 ","38,210 miles"
0,2015,GMC,YUKON XL,"$21,991 ","59,053 miles"
0,2009,NISSAN,MURANO,"$21,991 ","91,632 miles"
0,2015,NISSAN,ARMADA PLATINUM,"$16,991 ","17,803 miles"
0,2016,ACURA,MDX,"$16,991 ","23,160 miles"
1,2015,BMW,X4,"$28,470 ","26,734 miles"
1,2015,BMW,X5,"$43,995 ","38,150 miles"
0,2014,CHEVROLET,TRAVERSE LT,"$43,995 ","33,079 miles"
0,2014,BMW,X6,"$23,997 ","51,400 miles"
0,2014,LAND,ROVER RANGE ROVER,"$36,990 ","37,144 miles"
0,2017,JEEP,GRAND CHEROKEE LIMITED,"$34,900 ","6,724 miles"
0,2017,CHEVROLET,TAHOE,"$34,900 ","4,275 miles"
1,2017,BMW,X5 XDRIVE40E,"$26,980 ","5,064 miles"
0,2015,NISSAN,ROGUE,"$26,980 ","26,859 miles"
0,2015,NISSAN,ROGUE,"$61,950 ","42,215 miles"
0,2015,TOYOTA,4RUNNER,"$61,950 ","51,762 miles"
0,2017,NISSAN,ARMADA PLATINUM,"$36,991 ","17,502 miles"
0,2014,BMW,X5,"$36,991 ","39,001 miles"
0,2017,JEEP,PATRIOT,"$49,995 ","21,205 miles"
1,2015,LAND,ROVER RANGE ROVER SPORT,"$54,900 ","38,620 miles"
0,2015,NISSAN,ROGUE,"$54,900 ","28,415 miles"
1,2017,VOLKSWAGEN,TOUAREG,"$17,495 ","16,542 miles"
0,2017,NISSAN,ROGUE,"$44,995 ","12,394 miles"
0,2006,HONDA,PILOT,"$44,995 ","102,120 miles"
1,2015,ACURA,RDX,"$52,490 ","40,773 miles"
1,2014,BMW,X5,"$52,490 ","38,501 miles"
0,2017,PORSCHE,MACAN,"$19,495 ","2,228 miles"
0,2007,BMW,X3,"$19,495 ","148,750 miles"
1,2013,GMC,TERRAIN SLE,"$8,995 ","34,248 miles"
1,2014,HONDA,CR-V,"$8,995 ","33,100 miles"
1,2015,BMW,X1,"$27,980 ","41,447 miles"
0,2016,NISSAN,PATHFINDER,"$27,980 ","36,597 miles"
0,2015,NISSAN,ROGUE,"$38,407 ","31,996 miles"
1,2012,FORD,EXPLORER,"$15,988 ","55,102 miles"
1,2014,BMW,X3,"$15,988 ","44,460 miles"
1,2017,BMW,X1,"$27,816 ","7,210 miles"
0,2015,FORD,EXPLORER LIMITED,"$27,816 ","44,995 miles"
0,2015,KIA,SPORTAGE,"$36,998 ","28,669 miles"
0,2014,JEEP,GRAND CHEROKEE LIMITED,"$36,998 ","36,525 miles"
0,2015,NISSAN,ROGUE,"$27,997 ","41,355 miles"
0,2015,TOYOTA,RAV4,"$27,997 ","26,218 miles"
0,2015,AUDI,Q5 PREMIUM,"$18,900 ","39,063 miles"
0,2013,MERCEDES-BENZ,GL-CLASS GL 550,"$18,900 ","85,059 miles"
0,2017,BMW,X3,"$26,992 ","9,232 miles"
0,2010,HONDA,CR-V,"$26,992 ","56,107 miles"
0,2010,NISSAN,MURANO,"$20,995 ","85,370 miles"
1,2015,PORSCHE,MACAN,"$20,995 ","7,708 miles"
0,2016,LAND,ROVER RANGE ROVER EVOQUE SE,"$21,992 ","27,956 miles"
1,2015,ACURA,MDX,"$34,997 ","35,440 miles"
0,2017,NISSAN,ARMADA,"$34,997 ","15,156 miles"
1,2016,JEEP,COMPASS,"$32,995 ","35,464 miles"
1,2014,TOYOTA,HIGHLANDER,"$32,995 ","28,218 miles"
0,2014,JEEP,COMPASS,"$14,988 ","44,522 miles"
0,2017,PORSCHE,MACAN,"$14,988 ","1,589 miles"
0,2016,DODGE,JOURNEY,"$30,993 ","21,223 miles"
1,2015,BMW,X1,"$30,993 ","22,489 miles"
0,2015,NISSAN,ROGUE,"$15,991 ","41,136 miles"
0,2017,BMW,X1,"$15,991 ","4,452 miles"
0,2014,NISSAN,ROGUE,"$92,125 ","43,225 miles"
0,2015,BMW,X5,"$92,125 ","60,119 miles"
0,2015,HONDA,PILOT,"$18,997 ","45,948 miles"
0,2017,DODGE,JOURNEY,"$18,997 ","24,596 miles"
0,2015,DODGE,DURANGO,"$28,998 ","38,533 miles"
0,2016,DODGE,DURANGO,"$28,995 ","42,212 miles"
1,2015,ACURA,MDX,"$28,995 ","34,293 miles"
0,2017,JEEP,COMPASS,"$35,980 ","27,876 miles"
0,2015,TOYOTA,RAV4,"$35,980 ","10,956 miles"
0,2016,BMW,X4,"$21,997 ","13,814 miles"
1,2015,ACURA,RDX,"$21,997 ","22,653 miles"
0,2017,CHEVROLET,TAHOE,"$21,992 ","13,432 miles"
0,2017,BMW,X3,"$21,992 ","2,896 miles"
0,2016,NISSAN,PATHFINDER,"$44,777 ","16,555 miles"
0,2015,ACURA,MDX,"$44,777 ","35,746 miles"
0,2015,JEEP,GRAND CHEROKEE LIMITED,"$28,970 ","34,896 miles"
1,2016,LAND,ROVER LR4 HSE,"$28,970 ","14,190 miles"
0,2014,GMC,ACADIA,"$52,000 ","84,874 miles"
