,UC,year,brand,model,price,mileage,Oprice
5123,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5124,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5125,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5126,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5127,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5128,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5129,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5130,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5131,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5132,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5133,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5134,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5135,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5136,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5137,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5138,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5139,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5140,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5141,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5142,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5143,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5144,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5145,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5146,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5147,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5148,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5149,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5150,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5151,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5152,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5153,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5154,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5155,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5156,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5157,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5158,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5159,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5160,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5161,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5162,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5163,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5164,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5165,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5166,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5167,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5168,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5169,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5170,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5171,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5172,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5173,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5174,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5175,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5176,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5177,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5178,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5179,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5180,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5181,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5182,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5183,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5184,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5185,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5186,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5187,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5188,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5189,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5190,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5191,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5192,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5193,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5194,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5195,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5196,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5197,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5198,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5199,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5200,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5201,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5202,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5203,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5204,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5205,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5206,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5207,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5208,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5209,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5210,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5211,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5212,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5213,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5214,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5215,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5216,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5217,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5218,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5219,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5220,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5221,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5222,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5223,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5224,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5225,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5226,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5227,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5228,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5229,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5230,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5231,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5232,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5233,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5234,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5235,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5236,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5237,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5238,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5239,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5240,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5241,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5242,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5243,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5244,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5245,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5246,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5247,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5248,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5249,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5250,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5251,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5252,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5253,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5254,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5255,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5256,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5257,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5258,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5259,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5260,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5261,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5262,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5263,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5264,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5265,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5266,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5267,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5268,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5269,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5270,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5271,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5272,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5273,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5274,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5275,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5276,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5277,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5278,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5279,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5280,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5281,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5282,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5283,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5284,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5285,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5286,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5287,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5288,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5289,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5290,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5291,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5292,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5293,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5294,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5295,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5296,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5297,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5298,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5299,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5300,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5301,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5302,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5303,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5304,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5305,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5306,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5307,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5308,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5309,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5310,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5311,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5312,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5313,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5314,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5315,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5316,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5317,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5318,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5319,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5320,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5321,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5322,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5323,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5324,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5325,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5326,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5327,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5328,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5329,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5330,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5331,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5332,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5333,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5334,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5335,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5336,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5337,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5338,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5339,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5340,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5341,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5342,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5343,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5344,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5345,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5346,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5347,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5348,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5349,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5350,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5351,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5352,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5353,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5354,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5355,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5356,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5357,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5358,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5359,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5360,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5361,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5362,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5363,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5364,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5365,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5366,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5367,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5368,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5369,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5370,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5371,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5372,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5373,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5374,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5375,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5376,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5377,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5378,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5379,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5380,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5381,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5382,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5383,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5384,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5385,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5386,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5387,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5388,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5389,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5390,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5391,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5392,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5393,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5394,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5395,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5396,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5397,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5398,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5399,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5400,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5401,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5402,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5403,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5404,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5405,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5406,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5407,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5408,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5409,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5410,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5411,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5412,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5413,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5414,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5415,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5416,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5417,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5418,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5419,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5420,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5421,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5422,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5423,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5424,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5425,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5426,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5427,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5428,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5429,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5430,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5431,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5432,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5433,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5434,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5435,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5436,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5437,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5438,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5439,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5440,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5441,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5442,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5443,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5444,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5445,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5446,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5447,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5448,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5449,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5450,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5451,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5452,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5453,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5454,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5455,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5456,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5457,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5458,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5459,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5460,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5461,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5462,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5463,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5464,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5465,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5466,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5467,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5468,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5469,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5470,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5471,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5472,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5473,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5474,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5475,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5476,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5477,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5478,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5479,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5480,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5481,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5482,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5483,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5484,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5485,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5486,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5487,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5488,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5489,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5490,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5491,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5492,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5493,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5494,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5495,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5496,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5497,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5498,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5499,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5500,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5501,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5502,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5503,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
5504,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
5505,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
5506,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
5507,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
5508,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
5509,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5510,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
5511,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
5512,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
5513,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
5514,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
5515,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
5516,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
5517,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
5518,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
