,UC,year,brand,model,price,mileage,Oprice
4813,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4814,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4815,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4816,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4817,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4818,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4819,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4820,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4821,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4822,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4823,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4824,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4825,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4826,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4827,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4828,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4829,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4830,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4831,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4832,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4833,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4834,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4835,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4836,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4837,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4838,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4839,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4840,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4841,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4842,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4843,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4844,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4845,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4846,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4847,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4848,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4849,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4850,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4851,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4852,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4853,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4854,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4855,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4856,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4857,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4858,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4859,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4860,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4861,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4862,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4863,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4864,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4865,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4866,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4867,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4868,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4869,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4870,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4871,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4872,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4873,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4874,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4875,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4876,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4877,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4878,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4879,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4880,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4881,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4882,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4883,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4884,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4885,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4886,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4887,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4888,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4889,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4890,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4891,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4892,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4893,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4894,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4895,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4896,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4897,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4898,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4899,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4900,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4901,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4902,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4903,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4904,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4905,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4906,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4907,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4908,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4909,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4910,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4911,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4912,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4913,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4914,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4915,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4916,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4917,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4918,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4919,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4920,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4921,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4922,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4923,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4924,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4925,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4926,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4927,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4928,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4929,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4930,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4931,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4932,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4933,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4934,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4935,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4936,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4937,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4938,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4939,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4940,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4941,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4942,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4943,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4944,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4945,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4946,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4947,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4948,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4949,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4950,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4951,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4952,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4953,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4954,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4955,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4956,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4957,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4958,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4959,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4960,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4961,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4962,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4963,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4964,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4965,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4966,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4967,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4968,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4969,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4970,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4971,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4972,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4973,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4974,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4975,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4976,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4977,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4978,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4979,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4980,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4981,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4982,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4983,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4984,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
4985,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
4986,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
4987,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
4988,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
4989,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
4990,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
4991,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
4992,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
4993,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
4994,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
4995,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
4996,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
4997,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
4998,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
4999,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5000,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5001,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5002,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5003,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5004,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5005,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5006,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5007,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5008,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5009,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5010,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5011,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5012,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5013,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5014,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5015,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5016,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5017,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5018,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5019,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5020,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5021,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5022,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5023,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5024,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5025,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5026,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5027,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5028,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5029,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5030,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5031,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5032,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5033,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5034,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5035,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5036,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5037,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5038,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5039,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5040,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5041,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5042,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5043,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5044,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5045,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5046,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5047,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5048,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5049,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5050,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5051,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5052,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5053,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5054,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5055,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5056,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5057,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5058,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5059,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5060,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5061,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5062,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5063,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5064,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5065,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5066,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5067,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5068,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5069,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5070,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5071,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5072,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5073,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5074,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5075,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5076,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5077,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5078,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5079,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5080,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5081,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5082,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5083,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5084,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5085,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5086,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5087,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5088,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5089,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5090,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5091,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5092,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5093,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5094,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5095,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5096,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5097,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5098,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5099,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5100,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5101,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5102,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5103,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5104,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5105,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5106,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5107,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5108,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5109,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5110,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5111,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5112,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5113,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5114,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5115,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5116,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5117,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5118,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5119,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5120,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5121,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5122,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5123,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5124,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5125,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5126,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5127,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5128,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5129,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5130,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5131,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5132,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5133,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5134,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5135,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5136,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5137,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5138,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5139,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5140,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5141,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5142,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5143,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5144,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5145,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5146,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5147,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5148,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5149,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5150,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5151,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5152,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5153,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5154,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5155,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5156,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5157,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5158,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5159,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5160,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5161,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5162,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5163,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5164,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5165,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5166,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5167,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5168,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5169,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5170,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5171,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5172,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5173,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5174,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5175,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5176,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5177,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5178,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5179,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5180,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5181,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5182,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5183,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5184,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5185,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5186,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5187,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5188,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5189,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5190,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5191,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5192,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5193,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5194,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5195,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5196,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5197,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5198,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5199,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5200,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5201,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5202,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5203,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5204,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5205,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5206,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5207,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5208,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5209,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5210,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5211,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
5212,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
5213,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
5214,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
5215,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
5216,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
5217,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
5218,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
5219,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
5220,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
5221,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
5222,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
5223,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
5224,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
5225,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
5226,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
