,Unnamed: 0,Unnamed: 0.1,UC,year,brand,model,price,mileage,Oprice,D_rate
1445,1445,1445,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1446,1446,1446,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1447,1447,1447,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1448,1448,1448,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1449,1449,1449,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1450,1450,1450,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1451,1451,1451,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1452,1452,1452,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1453,1453,1453,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1454,1454,1454,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1455,1455,1455,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1456,1456,1456,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1457,1457,1457,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1458,1458,1458,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1459,1459,1459,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1460,1460,1460,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1461,1461,1461,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1462,1462,1462,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1463,1463,1463,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1464,1464,1464,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1465,1465,1465,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1466,1466,1466,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1467,1467,1467,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1468,1468,1468,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1469,1469,1469,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1470,1470,1470,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1471,1471,1471,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1472,1472,1472,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1473,1473,1473,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1474,1474,1474,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1475,1475,1475,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1476,1476,1476,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1477,1477,1477,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1478,1478,1478,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1479,1479,1479,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1480,1480,1480,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1481,1481,1481,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1482,1482,1482,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1483,1483,1483,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1484,1484,1484,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1485,1485,1485,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1486,1486,1486,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1487,1487,1487,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1488,1488,1488,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1489,1489,1489,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1490,1490,1490,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1491,1491,1491,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1492,1492,1492,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1493,1493,1493,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1494,1494,1494,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1495,1495,1495,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1496,1496,1496,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1497,1497,1497,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1498,1498,1498,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1499,1499,1499,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1500,1500,1500,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1501,1501,1501,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1502,1502,1502,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1503,1503,1503,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1504,1504,1504,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1505,1505,1505,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1506,1506,1506,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1507,1507,1507,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1508,1508,1508,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1509,1509,1509,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1510,1510,1510,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1511,1511,1511,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1512,1512,1512,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1513,1513,1513,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1514,1514,1514,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1515,1515,1515,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1516,1516,1516,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1517,1517,1517,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1518,1518,1518,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1519,1519,1519,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1520,1520,1520,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1521,1521,1521,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1522,1522,1522,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1523,1523,1523,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1524,1524,1524,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1525,1525,1525,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1526,1526,1526,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1527,1527,1527,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1528,1528,1528,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1529,1529,1529,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1530,1530,1530,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1531,1531,1531,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1532,1532,1532,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1533,1533,1533,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1534,1534,1534,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1535,1535,1535,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1536,1536,1536,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1537,1537,1537,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1538,1538,1538,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1539,1539,1539,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1540,1540,1540,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1541,1541,1541,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1542,1542,1542,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1543,1543,1543,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1544,1544,1544,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1545,1545,1545,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1546,1546,1546,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1547,1547,1547,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1548,1548,1548,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1549,1549,1549,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1550,1550,1550,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1551,1551,1551,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1552,1552,1552,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1553,1553,1553,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1554,1554,1554,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1555,1555,1555,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1556,1556,1556,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1557,1557,1557,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1558,1558,1558,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1559,1559,1559,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1560,1560,1560,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1561,1561,1561,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1562,1562,1562,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1563,1563,1563,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1564,1564,1564,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1565,1565,1565,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1566,1566,1566,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1567,1567,1567,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1568,1568,1568,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1569,1569,1569,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1570,1570,1570,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1571,1571,1571,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1572,1572,1572,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1573,1573,1573,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1574,1574,1574,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1575,1575,1575,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1576,1576,1576,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1577,1577,1577,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1578,1578,1578,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1579,1579,1579,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1580,1580,1580,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1581,1581,1581,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1582,1582,1582,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1583,1583,1583,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1584,1584,1584,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1585,1585,1585,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1586,1586,1586,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1587,1587,1587,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1588,1588,1588,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1589,1589,1589,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1590,1590,1590,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1591,1591,1591,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1592,1592,1592,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1593,1593,1593,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1594,1594,1594,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1595,1595,1595,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1596,1596,1596,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1597,1597,1597,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1598,1598,1598,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1599,1599,1599,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1600,1600,1600,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1601,1601,1601,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1602,1602,1602,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1603,1603,1603,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1604,1604,1604,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1605,1605,1605,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1606,1606,1606,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1607,1607,1607,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1608,1608,1608,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1609,1609,1609,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1610,1610,1610,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1611,1611,1611,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1612,1612,1612,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1613,1613,1613,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1614,1614,1614,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1615,1615,1615,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1616,1616,1616,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1617,1617,1617,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1618,1618,1618,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1619,1619,1619,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1620,1620,1620,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1621,1621,1621,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1622,1622,1622,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1623,1623,1623,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1624,1624,1624,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1625,1625,1625,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1626,1626,1626,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1627,1627,1627,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1628,1628,1628,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1629,1629,1629,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1630,1630,1630,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1631,1631,1631,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1632,1632,1632,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1633,1633,1633,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1634,1634,1634,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1635,1635,1635,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1636,1636,1636,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1637,1637,1637,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1638,1638,1638,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1639,1639,1639,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1640,1640,1640,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1641,1641,1641,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1642,1642,1642,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1643,1643,1643,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1644,1644,1644,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1645,1645,1645,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1646,1646,1646,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1647,1647,1647,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1648,1648,1648,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1649,1649,1649,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1650,1650,1650,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1651,1651,1651,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1652,1652,1652,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1653,1653,1653,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1654,1654,1654,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1655,1655,1655,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1656,1656,1656,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1657,1657,1657,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1658,1658,1658,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1659,1659,1659,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1660,1660,1660,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1661,1661,1661,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1662,1662,1662,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1663,1663,1663,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1664,1664,1664,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1665,1665,1665,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1666,1666,1666,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1667,1667,1667,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1668,1668,1668,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1669,1669,1669,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1670,1670,1670,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1671,1671,1671,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1672,1672,1672,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1673,1673,1673,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1674,1674,1674,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1675,1675,1675,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1676,1676,1676,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1677,1677,1677,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1678,1678,1678,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1679,1679,1679,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1680,1680,1680,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1681,1681,1681,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1682,1682,1682,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1683,1683,1683,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1684,1684,1684,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1685,1685,1685,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1686,1686,1686,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1687,1687,1687,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1688,1688,1688,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1689,1689,1689,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1690,1690,1690,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1691,1691,1691,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1692,1692,1692,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1693,1693,1693,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1694,1694,1694,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1695,1695,1695,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1696,1696,1696,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1697,1697,1697,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1698,1698,1698,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1699,1699,1699,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1700,1700,1700,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1701,1701,1701,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1702,1702,1702,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1703,1703,1703,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1704,1704,1704,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1705,1705,1705,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1706,1706,1706,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1707,1707,1707,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1708,1708,1708,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1709,1709,1709,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
1710,1710,1710,0,2001,TOYOTA,4RUNNER,4516,"154,420 miles",0,
1711,1711,1711,0,2008,TOYOTA,RAV4 LIMITED,4516,"60,439 miles",24285,0.185958410541
1712,1712,1712,0,2015,TOYOTA,HIGHLANDER,12795,"33,054 miles",36952,0.34626001299
1713,1713,1713,0,2016,TOYOTA,HIGHLANDER HYBRID,12795,"14,446 miles",49177,0.26018260569
1714,1714,1714,0,2012,TOYOTA,4RUNNER,34992,"54,472 miles",35860,0.97579475739
1715,1715,1715,0,2015,TOYOTA,RAV4,34992,"30,552 miles",26765,0.692620960209
1716,1716,1716,0,2015,TOYOTA,4RUNNER,44992,"28,488 miles",38415,0.828790836913
1717,1717,1717,0,2017,TOYOTA,4RUNNER LIMITED,44992,"13,028 miles",39385,0.857636155897
1718,1718,1718,0,2015,TOYOTA,HIGHLANDER,28992,"24,324 miles",36952,0.784585408097
1719,1719,1719,0,2015,TOYOTA,RAV4,28992,"33,855 miles",26765,0.916794320942
1720,1720,1720,0,2015,TOYOTA,HIGHLANDER,19922,"35,606 miles",36952,0.53913184672
1721,1721,1721,0,2004,TOYOTA,4RUNNER,19922,"167,184 miles",0,
1722,1722,1722,0,2011,TOYOTA,HIGHLANDER,31992,"60,429 miles",32567,0.982344090644
1723,1723,1723,0,2013,TOYOTA,RAV4,31992,"32,688 miles",25855,0.762637787662
1724,1724,1724,0,2016,TOYOTA,HIGHLANDER HYBRID,40900,"8,960 miles",49177,0.831689610997
