,Unnamed: 0,UC,year,brand,model,price,mileage,Oprice,D_rate
3031,3031,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3032,3032,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3033,3033,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3034,3034,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3035,3035,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3036,3036,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3037,3037,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3038,3038,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3039,3039,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3040,3040,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3041,3041,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3042,3042,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3043,3043,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3044,3044,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3045,3045,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3046,3046,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3047,3047,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3048,3048,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3049,3049,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3050,3050,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3051,3051,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3052,3052,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3053,3053,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3054,3054,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3055,3055,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3056,3056,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3057,3057,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3058,3058,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3059,3059,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3060,3060,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3061,3061,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3062,3062,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3063,3063,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3064,3064,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3065,3065,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3066,3066,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3067,3067,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3068,3068,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3069,3069,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3070,3070,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3071,3071,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3072,3072,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3073,3073,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3074,3074,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3075,3075,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3076,3076,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3077,3077,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3078,3078,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3079,3079,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3080,3080,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3081,3081,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3082,3082,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3083,3083,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3084,3084,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3085,3085,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3086,3086,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3087,3087,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3088,3088,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3089,3089,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3090,3090,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3091,3091,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3092,3092,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3093,3093,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3094,3094,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3095,3095,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3096,3096,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3097,3097,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3098,3098,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3099,3099,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3100,3100,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3101,3101,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3102,3102,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3103,3103,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3104,3104,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3105,3105,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3106,3106,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3107,3107,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3108,3108,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3109,3109,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3110,3110,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3111,3111,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3112,3112,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3113,3113,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3114,3114,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3115,3115,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3116,3116,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3117,3117,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3118,3118,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3119,3119,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3120,3120,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3121,3121,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3122,3122,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3123,3123,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3124,3124,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3125,3125,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3126,3126,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3127,3127,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3128,3128,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3129,3129,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3130,3130,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3131,3131,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3132,3132,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3133,3133,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3134,3134,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3135,3135,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3136,3136,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3137,3137,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3138,3138,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3139,3139,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3140,3140,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3141,3141,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3142,3142,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3143,3143,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3144,3144,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3145,3145,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3146,3146,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3147,3147,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3148,3148,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3149,3149,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3150,3150,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3151,3151,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3152,3152,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3153,3153,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3154,3154,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3155,3155,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3156,3156,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3157,3157,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3158,3158,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3159,3159,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3160,3160,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3161,3161,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3162,3162,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3163,3163,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3164,3164,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3165,3165,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3166,3166,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3167,3167,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3168,3168,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3169,3169,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3170,3170,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3171,3171,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3172,3172,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3173,3173,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3174,3174,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3175,3175,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3176,3176,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3177,3177,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3178,3178,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3179,3179,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3180,3180,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3181,3181,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3182,3182,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3183,3183,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3184,3184,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3185,3185,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3186,3186,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3187,3187,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3188,3188,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3189,3189,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3190,3190,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3191,3191,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3192,3192,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3193,3193,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3194,3194,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3195,3195,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3196,3196,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3197,3197,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3198,3198,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3199,3199,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3200,3200,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3201,3201,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3202,3202,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3203,3203,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3204,3204,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3205,3205,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3206,3206,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3207,3207,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3208,3208,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3209,3209,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3210,3210,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3211,3211,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3212,3212,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3213,3213,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3214,3214,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3215,3215,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3216,3216,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3217,3217,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3218,3218,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3219,3219,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3220,3220,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3221,3221,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3222,3222,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3223,3223,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3224,3224,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3225,3225,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3226,3226,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3227,3227,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3228,3228,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3229,3229,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3230,3230,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3231,3231,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3232,3232,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3233,3233,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3234,3234,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3235,3235,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3236,3236,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3237,3237,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3238,3238,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3239,3239,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3240,3240,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3241,3241,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3242,3242,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3243,3243,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3244,3244,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3245,3245,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3246,3246,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3247,3247,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3248,3248,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3249,3249,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3250,3250,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3251,3251,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3252,3252,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3253,3253,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3254,3254,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3255,3255,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3256,3256,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3257,3257,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3258,3258,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3259,3259,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3260,3260,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3261,3261,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3262,3262,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3263,3263,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3264,3264,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3265,3265,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3266,3266,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3267,3267,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3268,3268,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3269,3269,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3270,3270,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3271,3271,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3272,3272,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3273,3273,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3274,3274,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3275,3275,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3276,3276,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3277,3277,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3278,3278,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3279,3279,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3280,3280,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3281,3281,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3282,3282,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3283,3283,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3284,3284,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3285,3285,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3286,3286,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3287,3287,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3288,3288,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3289,3289,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3290,3290,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3291,3291,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3292,3292,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3293,3293,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3294,3294,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3295,3295,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3296,3296,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3297,3297,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3298,3298,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3299,3299,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3300,3300,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3301,3301,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3302,3302,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3303,3303,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3304,3304,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3305,3305,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3306,3306,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3307,3307,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3308,3308,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3309,3309,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3310,3310,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3311,3311,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3312,3312,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3313,3313,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3314,3314,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3315,3315,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3316,3316,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3317,3317,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3318,3318,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3319,3319,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3320,3320,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3321,3321,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3322,3322,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3323,3323,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3324,3324,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3325,3325,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3326,3326,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3327,3327,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3328,3328,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3329,3329,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3330,3330,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3331,3331,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3332,3332,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3333,3333,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3334,3334,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3335,3335,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3336,3336,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3337,3337,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
3338,3338,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
3339,3339,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
3340,3340,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
3341,3341,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
3342,3342,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
3343,3343,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
3344,3344,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
3345,3345,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
3346,3346,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
3347,3347,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
3348,3348,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
3349,3349,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
3350,3350,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
3351,3351,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
3352,3352,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
